scope,stratum,subject,timepoint_merged,day_merged_numeric,gene,n_cells,total_counts,gene_counts,cpm,log2_cpm
cell_type,Plasmablast,Subject2,D2,2.0,FTH1,53,285514.0,3347.0,11722.717625055164,13.517142504665097
cell_type,Plasmablast,Subject2,D2,2.0,EEF1A1,53,285514.0,6880.0,24096.891921236787,14.556619324851143
cell_type,Plasmablast,Subject2,D2,2.0,B2M,53,285514.0,3957.0,13859.215309932264,13.758662048580046
cell_type,Plasmablast,Subject2,D2,2.0,MT-CO2,53,285514.0,4170.0,14605.238272028693,13.834297050156671
cell_type,Plasmablast,Subject2,D2,2.0,MT-CO1,53,285514.0,4137.0,14489.657249732063,13.822835411947732
cell_type,Plasmablast,Subject2,D2,2.0,MT-ATP6,53,285514.0,2526.0,8847.201888523856,13.11116858843648
cell_type,Plasmablast,Subject2,D2,2.0,MT-CYB,53,285514.0,1649.0,5775.548659610387,12.49599206132398
cell_type,Plasmablast,Subject2,D2,2.0,RPS12,53,285514.0,3656.0,12804.976288378153,13.6445296233252
cell_type,Plasmablast,Subject2,D2,2.0,MT-CO3,53,285514.0,3082.0,10794.566991461013,13.398151396350142
cell_type,Plasmablast,Subject2,D2,2.0,MALAT1,53,285514.0,12643.0,44281.541360493706,15.434450399839022
cell_type,Plasmablast,Subject2,D2,2.0,ANXA1,53,285514.0,25.0,87.56138052774995,6.468605806449183
cell_type,Plasmablast,Subject2,D2,2.0,MT-ND3,53,285514.0,1286.0,4504.157414347457,12.13736180067445
cell_type,Plasmablast,Subject2,D2,2.0,TMSB4X,53,285514.0,1264.0,4427.103399483038,12.112473195169025
cell_type,Plasmablast,Subject2,D2,2.0,HLA-B,53,285514.0,1745.0,6111.784360836947,12.577613959070847
cell_type,Plasmablast,Subject2,D2,2.0,S100A10,53,285514.0,334.0,1169.8200438507395,10.193303633946856
cell_type,Plasmablast,Subject2,D2,2.0,TAGLN2,53,285514.0,1109.0,3884.2228402109877,11.923781632650915
cell_type,Plasmablast,Subject2,D2,2.0,GAPDH,53,285514.0,698.0,2444.7137443347788,11.256039839878142
cell_type,Plasmablast,Subject2,D2,2.0,RPS8,53,285514.0,3792.0,13281.310198449113,13.69721847668472
cell_type,Plasmablast,Subject2,D2,2.0,PTMA,53,285514.0,1634.0,5723.0118312937375,12.482810938720233
cell_type,Plasmablast,Subject2,D2,2.0,SRGN,53,285514.0,1521.0,5327.234391308307,12.37944183323872
cell_type,Plasmablast,Subject2,D2,2.0,S100A11,53,285514.0,138.0,483.3388205131797,8.91987283161019
cell_type,Plasmablast,Subject2,D2,2.0,MT-ND4L,53,285514.0,1501.0,5257.185286886107,12.36034926491434
cell_type,Plasmablast,Subject2,D2,2.0,SH3BGRL3,53,285514.0,421.0,1474.533648087309,10.52702110504244
cell_type,Plasmablast,Subject2,D2,2.0,LMNA,53,285514.0,344.0,1204.8445960618392,10.235828275700015
cell_type,Plasmablast,Subject2,D2,2.0,FTL,53,285514.0,939.0,3288.805452622288,11.683786555298632
cell_type,Plasmablast,Subject2,D2,2.0,SAT1,53,285514.0,633.0,2217.0541549626287,11.115078874752438
cell_type,Plasmablast,Subject2,D2,2.0,NEAT1,53,285514.0,487.0,1705.695692680569,10.736990130492506
cell_type,Plasmablast,Subject2,D2,2.0,S100A6,53,285514.0,766.0,2682.8806993702588,11.390104828684477
cell_type,Plasmablast,Subject2,D2,2.0,TYROBP,53,285514.0,424.0,1485.0410137506392,10.537258218518486
cell_type,Plasmablast,Subject2,D2,2.0,CD74,53,285514.0,6810.0,23851.720055759088,14.541866173545287
cell_type,Plasmablast,Subject2,D2,2.0,LYZ,53,285514.0,2.0,7.004910442219996,3.0008852621684103
cell_type,Plasmablast,Subject2,D2,2.0,TMSB10,53,285514.0,2474.0,8665.074217026135,13.081162876692716
cell_type,Plasmablast,Subject2,D2,2.0,ACTB,53,285514.0,1402.0,4910.442219996217,12.26193101146589
cell_type,Plasmablast,Subject2,D2,2.0,MT-ND4,53,285514.0,1038.0,3635.5485195121782,11.828354109797958
cell_type,Plasmablast,Subject2,D2,2.0,MT-ND2,53,285514.0,729.0,2553.289856189189,11.318706533414156
cell_type,Plasmablast,Subject2,D2,2.0,CST3,53,285514.0,489.0,1712.700603122789,10.74289936603822
cell_type,Plasmablast,Subject2,D2,2.0,LY6E,53,285514.0,26.0,91.06383574885994,6.524562647166479
cell_type,Plasmablast,Subject2,D2,2.0,ISG15,53,285514.0,49.0,171.6203058343899,7.43145837273581
cell_type,Plasmablast,Subject2,D2,2.0,IFITM1,53,285514.0,46.0,161.1129401710599,7.340855443958431
cell_type,Plasmablast,Subject2,D2,2.0,IFITM2,53,285514.0,57.0,199.63994760326992,7.648465066270374
cell_type,Plasmablast,Subject2,D2,2.0,IFI6,53,285514.0,8.0,28.019641768879985,4.858957805144872
cell_type,Plasmablast,Subject2,D2,2.0,IFITM3,53,285514.0,48.0,168.11785061327993,7.401885135933483
cell_type,Plasmablast,Subject2,D2,2.0,MX1,53,285514.0,224.0,784.5499695286396,9.617559239321231
cell_type,Plasmablast,Subject2,D2,2.0,PSME2,53,285514.0,122.0,427.29953697541976,8.742476307340764
cell_type,Plasmablast,Subject2,D2,2.0,IRF7,53,285514.0,399.0,1397.4796332228893,10.449643527920385
cell_type,Plasmablast,Subject2,D2,2.0,XAF1,53,285514.0,2.0,7.004910442219996,3.0008852621684103
cell_type,Plasmablast,Subject2,D2,2.0,HLA-A,53,285514.0,1223.0,4283.502735417528,12.064912057780083
cell_type,Plasmablast,Subject2,D2,2.0,MT2A,53,285514.0,26.0,91.06383574885994,6.524562647166479
cell_type,Plasmablast,Subject2,D2,2.0,MYL12A,53,285514.0,375.0,1313.4207079162493,10.360211399043802
cell_type,Plasmablast,Subject2,D2,2.0,IFI44L,53,285514.0,11.0,38.52700743220998,5.3047668285387255
cell_type,Plasmablast,Subject2,D2,2.0,PFN1,53,285514.0,859.0,3008.6090349334886,11.55536036965463
cell_type,Plasmablast,Subject2,D2,2.0,UBC,53,285514.0,490.0,1716.203058343899,10.74584493200703
cell_type,Plasmablast,Subject2,D2,2.0,IFIT3,53,285514.0,19.0,66.54664920108996,6.0778122981781655
cell_type,Plasmablast,Subject2,D2,2.0,OAS1,53,285514.0,68.0,238.16695503547987,7.901874260331814
cell_type,Plasmablast,Subject2,D2,2.0,TYMP,53,285514.0,75.0,262.68414158324987,8.042666997430839
cell_type,Plasmablast,Subject2,D2,2.0,EPSTI1,53,285514.0,14.0,49.034373095539976,5.644847646908761
cell_type,Plasmablast,Subject2,D2,2.0,TNFAIP3,53,285514.0,254.0,889.6236261619396,9.79867207338864
cell_type,Plasmablast,Subject2,D2,2.0,H3F3B,53,285514.0,1124.0,3936.7596685276376,11.943159347246429
cell_type,Plasmablast,Subject2,D2,2.0,NFKBIA,53,285514.0,1115.0,3905.237571537648,11.931563979113735
cell_type,Plasmablast,Subject2,D2,2.0,ZFP36,53,285514.0,703.0,2462.2260204403287,11.266333297236192
cell_type,Plasmablast,Subject2,D2,2.0,NR4A2,53,285514.0,50.0,175.1227610554999,7.460437556297382
cell_type,Plasmablast,Subject2,D2,2.0,MYADM,53,285514.0,340.0,1190.8347751773993,10.218968532581238
cell_type,Plasmablast,Subject2,D2,2.0,REL,53,285514.0,262.0,917.6432679308194,9.843360925607865
cell_type,Plasmablast,Subject2,D2,2.0,TSC22D3,53,285514.0,55.0,192.6350371610499,7.597196213487627
cell_type,Plasmablast,Subject2,D2,2.0,CREM,53,285514.0,253.0,886.1211709408295,9.79298736394723
cell_type,Plasmablast,Subject2,D2,2.0,JUNB,53,285514.0,342.0,1197.8396856196193,10.227423032467517
cell_type,Plasmablast,Subject2,D2,2.0,KDM6B,53,285514.0,643.0,2252.0787071737286,11.137681997021872
cell_type,Plasmablast,Subject2,D2,2.0,MCL1,53,285514.0,471.0,1649.656409142809,10.688824133312506
cell_type,Plasmablast,Subject2,D2,2.0,CD69,53,285514.0,66.0,231.16204459325988,7.858988319803597
cell_type,Plasmablast,Subject2,D2,2.0,DUSP2,53,285514.0,40.0,140.09820884439992,7.140555863693577
cell_type,Plasmablast,Subject2,D2,2.0,CXCR4,53,285514.0,181.0,633.9443950209096,9.31048644380104
cell_type,Plasmablast,Subject2,D2,2.0,ACTG1,53,285514.0,695.0,2434.206378671449,11.249828327552457
cell_type,Plasmablast,Subject2,D2,2.0,LDHB,53,285514.0,169.0,591.9149323675896,9.211681320760144
cell_type,Plasmablast,Subject2,D2,2.0,ARPC1B,53,285514.0,172.0,602.4222980309196,9.237024198596517
cell_type,Plasmablast,Subject2,D2,2.0,COX5A,53,285514.0,143.0,500.8510966187297,8.971115557862449
cell_type,Plasmablast,Subject2,D2,2.0,C1QBP,53,285514.0,74.0,259.1816863621398,8.023375607155726
cell_type,Plasmablast,Subject2,D2,2.0,NAP1L1,53,285514.0,205.0,718.0033203275495,9.489854622760618
cell_type,Plasmablast,Subject2,D2,2.0,ATP5G3,53,285514.0,181.0,633.9443950209096,9.31048644380104
cell_type,Plasmablast,Subject2,D2,2.0,PPIB,53,285514.0,1236.0,4329.0346532919575,12.080162855556907
cell_type,Plasmablast,Subject2,D2,2.0,H2AFY,53,285514.0,62.0,217.1522237088199,7.769191369504887
cell_type,Plasmablast,Subject2,D2,2.0,COX8A,53,285514.0,180.0,630.4419397997997,9.302506276101509
cell_type,Plasmablast,Subject2,D2,2.0,SET,53,285514.0,100.0,350.2455221109998,8.456336022882143
cell_type,Plasmablast,Subject2,D2,2.0,TXN,53,285514.0,339.0,1187.3323199562892,10.214722630320058
cell_type,Plasmablast,Subject2,D2,2.0,IDH2,53,285514.0,62.0,217.1522237088199,7.769191369504887
cell_type,Plasmablast,Subject2,D2,2.0,UCP2,53,285514.0,278.0,973.6825514685795,9.928788607616577
cell_type,Plasmablast,Subject2,D2,2.0,OSTC,53,285514.0,209.0,732.0131412119896,9.517695252515018
cell_type,Plasmablast,Subject2,D2,2.0,MIF,53,285514.0,358.0,1253.8789691573793,10.293332510179479
cell_type,Plasmablast,Subject2,D2,2.0,CLIC1,53,285514.0,390.0,1365.9575362328994,10.416752711792057
cell_type,Plasmablast,Subject2,D2,2.0,MZT2B,53,285514.0,68.0,238.16695503547987,7.901874260331814
cell_type,Plasmablast,Subject2,D2,2.0,PPM1G,53,285514.0,57.0,199.63994760326992,7.648465066270374
cell_type,Plasmablast,Subject2,D2,2.0,PDIA6,53,285514.0,229.0,802.0622456341896,9.649368005646084
cell_type,Plasmablast,Subject2,D2,2.0,DUT,53,285514.0,54.0,189.1325819399399,7.570861969396041
cell_type,Plasmablast,Subject2,D2,2.0,SNX3,53,285514.0,105.0,367.7577982165498,8.526529748504391
cell_type,Plasmablast,Subject2,D2,2.0,NDUFB3,53,285514.0,52.0,182.1276714977199,7.516705995744556
cell_type,Plasmablast,Subject2,D2,2.0,GNG5,53,285514.0,275.0,963.1751858052495,9.913151490514513
cell_type,Plasmablast,Subject2,D2,2.0,MTRNR2L8,53,285514.0,19.0,66.54664920108996,6.0778122981781655
cell_type,Plasmablast,Subject2,D2,2.0,CD52,53,285514.0,279.0,977.1850066896893,9.933963541446742
cell_type,Plasmablast,Subject2,D2,2.0,RPLP0,53,285514.0,2253.0,7891.031613160826,12.946181019747762
cell_type,Plasmablast,Subject2,D2,2.0,RPS2,53,285514.0,1555.0,5446.317868826047,12.411330340274201
cell_type,Plasmablast,Subject2,D2,2.0,IL32,53,285514.0,3.0,10.507365663329995,3.5244856955652715
cell_type,Plasmablast,Subject2,D2,2.0,FOS,53,285514.0,84.0,294.2062385732399,8.205579399870773
cell_type,Plasmablast,Subject2,D2,2.0,JUN,53,285514.0,114.0,399.27989520653983,8.64486534530975
cell_type,Plasmablast,Subject2,D2,2.0,AC090498.1,53,285514.0,1185.0,4150.409437015347,12.019385510899392
cell_type,Plasmablast,Subject2,D2,2.0,MT-ND1,53,285514.0,956.0,3348.347191381158,11.709664217386885
cell_type,Plasmablast,Subject2,D2,2.0,CCR7,53,285514.0,190.0,665.4664920108996,9.380388532418415
cell_type,Plasmablast,Subject2,D2,2.0,S100A4,53,285514.0,303.0,1061.2439319963294,10.0528993870294
cell_type,Plasmablast,Subject2,D2,2.0,PSAP,53,285514.0,325.0,1138.2979468607496,10.153929371696934
cell_type,Plasmablast,Subject2,D2,2.0,NKG7,53,285514.0,16.0,56.03928353775997,5.8338839552979795
cell_type,Plasmablast,Subject2,D2,2.0,CST7,53,285514.0,0.0,0.0,0.0
cell_type,Plasmablast,Subject2,D2,2.0,CCL5,53,285514.0,13.0,45.53191787442997,5.54014874578883
cell_type,Plasmablast,Subject2,D2,2.0,GNLY,53,285514.0,0.0,0.0,0.0
cell_type,Plasmablast,Subject2,D2,2.0,CTSW,53,285514.0,2.0,7.004910442219996,3.0008852621684103
cell_type,Plasmablast,Subject2,D2,2.0,HCST,53,285514.0,124.0,434.3044474176398,8.76588094969975
cell_type,Plasmablast,Subject2,D2,2.0,HLA-DRA,53,285514.0,1229.0,4304.517466744188,12.071970925731664
cell_type,Plasmablast,Subject2,D2,2.0,HLA-DRB1,53,285514.0,875.0,3064.6483184712483,11.581976489715435
cell_type,Plasmablast,Subject2,D2,2.0,HLA-DPB1,53,285514.0,461.0,1614.631856931709,10.657882783070166
cell_type,Plasmablast,Subject2,D2,2.0,HLA-DPA1,53,285514.0,660.0,2311.620445932599,11.17531279071245
cell_type,Plasmablast,Subject2,D2,2.0,HLA-DRB5,53,285514.0,485.0,1698.6907822383491,10.73105659131446
cell_type,Plasmablast,Subject2,D4,4.0,VIM,75,361351.0,4283.0,11852.74151725054,13.533054883095009
cell_type,Plasmablast,Subject2,D4,4.0,FTH1,75,361351.0,4327.0,11974.506781495,13.547799089012313
cell_type,Plasmablast,Subject2,D4,4.0,EEF1A1,75,361351.0,7829.0,21665.91485840637,14.403206122951289
cell_type,Plasmablast,Subject2,D4,4.0,B2M,75,361351.0,4798.0,13277.948587384566,13.696853299742074
cell_type,Plasmablast,Subject2,D4,4.0,MT-CO2,75,361351.0,5279.0,14609.064316966053,13.834674908790364
cell_type,Plasmablast,Subject2,D4,4.0,MT-CO1,75,361351.0,5176.0,14324.022902939249,13.806249825123635
cell_type,Plasmablast,Subject2,D4,4.0,MT-ATP6,75,361351.0,2869.0,7939.648707212656,12.955041157074307
cell_type,Plasmablast,Subject2,D4,4.0,MT-CYB,75,361351.0,2109.0,5836.4305066265215,12.511117754607803
cell_type,Plasmablast,Subject2,D4,4.0,RPS12,75,361351.0,4046.0,11196.86952575197,13.450936654957035
cell_type,Plasmablast,Subject2,D4,4.0,MT-CO3,75,361351.0,3825.0,10585.275812160477,13.369907526737325
cell_type,Plasmablast,Subject2,D4,4.0,MALAT1,75,361351.0,16106.0,44571.62149821088,15.44387019379255
cell_type,Plasmablast,Subject2,D4,4.0,ANXA1,75,361351.0,29.0,80.25437870657616,6.344373655214871
cell_type,Plasmablast,Subject2,D4,4.0,MT-ND3,75,361351.0,1605.0,4441.664752553611,12.117209563062307
cell_type,Plasmablast,Subject2,D4,4.0,TMSB4X,75,361351.0,1322.0,3658.4927120721954,11.83742795707806
cell_type,Plasmablast,Subject2,D4,4.0,HLA-B,75,361351.0,1832.0,5069.862820360259,12.308015531051865
cell_type,Plasmablast,Subject2,D4,4.0,S100A10,75,361351.0,361.0,999.0286452784135,9.965825610471308
cell_type,Plasmablast,Subject2,D4,4.0,TAGLN2,75,361351.0,1352.0,3741.5144831479643,11.869792184038715
cell_type,Plasmablast,Subject2,D4,4.0,GAPDH,75,361351.0,698.0,1931.6398736962124,10.916357116812364
cell_type,Plasmablast,Subject2,D4,4.0,RPS8,75,361351.0,4355.0,12051.993767832384,13.557103912524566
cell_type,Plasmablast,Subject2,D4,4.0,PTMA,75,361351.0,1712.0,4737.775736057185,12.210298671284859
cell_type,Plasmablast,Subject2,D4,4.0,SRGN,75,361351.0,2297.0,6356.70027203467,12.634289288202782
cell_type,Plasmablast,Subject2,D4,4.0,S100A11,75,361351.0,183.0,506.4328035621874,8.987072976828827
cell_type,Plasmablast,Subject2,D4,4.0,MT-ND4L,75,361351.0,1983.0,5487.739068108293,12.42225904060891
cell_type,Plasmablast,Subject2,D4,4.0,SH3BGRL3,75,361351.0,391.0,1082.050416354182,10.08088468710159
cell_type,Plasmablast,Subject2,D4,4.0,LMNA,75,361351.0,339.0,938.1460131561834,9.875205667227736
cell_type,Plasmablast,Subject2,D4,4.0,FTL,75,361351.0,919.0,2543.2335872877065,11.313015415878407
cell_type,Plasmablast,Subject2,D4,4.0,SAT1,75,361351.0,633.0,1751.759369698714,10.775412231717212
cell_type,Plasmablast,Subject2,D4,4.0,NEAT1,75,361351.0,497.0,1375.3940074885638,10.426677800691996
cell_type,Plasmablast,Subject2,D4,4.0,S100A6,75,361351.0,675.0,1867.9898492047898,10.868043018249342
cell_type,Plasmablast,Subject2,D4,4.0,TYROBP,75,361351.0,518.0,1433.5092472416018,10.48634155280812
cell_type,Plasmablast,Subject2,D4,4.0,CD74,75,361351.0,8023.0,22202.788978029672,14.438518266637605
cell_type,Plasmablast,Subject2,D4,4.0,LYZ,75,361351.0,3.0,8.302177107576844,3.217568408126382
cell_type,Plasmablast,Subject2,D4,4.0,TMSB10,75,361351.0,1975.0,5465.599929154756,12.41642808102558
cell_type,Plasmablast,Subject2,D4,4.0,ACTB,75,361351.0,1455.0,4026.5558971747687,11.975688896441163
cell_type,Plasmablast,Subject2,D4,4.0,MT-ND4,75,361351.0,1166.0,3226.7795024782,11.656326312612835
cell_type,Plasmablast,Subject2,D4,4.0,MT-ND2,75,361351.0,842.0,2330.144374859901,11.18682264238682
cell_type,Plasmablast,Subject2,D4,4.0,CST3,75,361351.0,510.0,1411.3701082880634,10.463902477679856
cell_type,Plasmablast,Subject2,D4,4.0,LY6E,75,361351.0,26.0,71.95220159899931,6.188879612277007
cell_type,Plasmablast,Subject2,D4,4.0,ISG15,75,361351.0,33.0,91.32394818334528,6.5286330162574275
cell_type,Plasmablast,Subject2,D4,4.0,IFITM1,75,361351.0,47.0,130.0674413520372,7.034165537930226
cell_type,Plasmablast,Subject2,D4,4.0,IFITM2,75,361351.0,56.0,154.97397267476777,7.285161496901981
cell_type,Plasmablast,Subject2,D4,4.0,IFI6,75,361351.0,12.0,33.208708430307375,5.0962917302306545
cell_type,Plasmablast,Subject2,D4,4.0,IFITM3,75,361351.0,55.0,152.20658030557544,7.259334452901469
cell_type,Plasmablast,Subject2,D4,4.0,MX1,75,361351.0,100.0,276.7392369192281,8.117587194479563
cell_type,Plasmablast,Subject2,D4,4.0,PSME2,75,361351.0,95.0,262.9022750732667,8.043859977812046
cell_type,Plasmablast,Subject2,D4,4.0,IRF7,75,361351.0,388.0,1073.7482392466052,10.069783031426873
cell_type,Plasmablast,Subject2,D4,4.0,XAF1,75,361351.0,3.0,8.302177107576844,3.217568408126382
cell_type,Plasmablast,Subject2,D4,4.0,HLA-A,75,361351.0,1297.0,3589.307902842389,11.809891858753769
cell_type,Plasmablast,Subject2,D4,4.0,MT2A,75,361351.0,11.0,30.441316061115096,4.974589701641217
cell_type,Plasmablast,Subject2,D4,4.0,MYL12A,75,361351.0,387.0,1070.980846877413,10.066063414000846
cell_type,Plasmablast,Subject2,D4,4.0,IFI44L,75,361351.0,7.0,19.37174658434597,4.348497770849166
cell_type,Plasmablast,Subject2,D4,4.0,PFN1,75,361351.0,923.0,2554.3031567644753,11.31927874483309
cell_type,Plasmablast,Subject2,D4,4.0,UBC,75,361351.0,559.0,1546.9723343784851,10.59616397228677
cell_type,Plasmablast,Subject2,D4,4.0,IFIT3,75,361351.0,6.0,16.604354215153688,4.137860400322806
cell_type,Plasmablast,Subject2,D4,4.0,OAS1,75,361351.0,39.0,107.92830239849897,6.7672350421300855
cell_type,Plasmablast,Subject2,D4,4.0,TYMP,75,361351.0,53.0,146.67179556719088,7.206250496033765
cell_type,Plasmablast,Subject2,D4,4.0,EPSTI1,75,361351.0,8.0,22.13913895353825,4.5322632752112115
cell_type,Plasmablast,Subject2,D4,4.0,TNFAIP3,75,361351.0,319.0,882.7981657723377,9.787573126714973
cell_type,Plasmablast,Subject2,D4,4.0,H3F3B,75,361351.0,1156.0,3199.105578786277,11.643903788361818
cell_type,Plasmablast,Subject2,D4,4.0,NFKBIA,75,361351.0,1780.0,4925.958417162261,12.266481580219846
cell_type,Plasmablast,Subject2,D4,4.0,ZFP36,75,361351.0,745.0,2061.7073150482497,11.01032341122596
cell_type,Plasmablast,Subject2,D4,4.0,NR4A2,75,361351.0,68.0,188.18268110507512,7.563636211710678
cell_type,Plasmablast,Subject2,D4,4.0,MYADM,75,361351.0,477.0,1320.0461601047182,10.367465162897597
cell_type,Plasmablast,Subject2,D4,4.0,REL,75,361351.0,378.0,1046.0743155546822,10.032148125094475
cell_type,Plasmablast,Subject2,D4,4.0,TSC22D3,75,361351.0,115.0,318.25012245711235,8.318543363087954
cell_type,Plasmablast,Subject2,D4,4.0,CREM,75,361351.0,319.0,882.7981657723377,9.787573126714973
cell_type,Plasmablast,Subject2,D4,4.0,JUNB,75,361351.0,328.0,907.7046970950682,9.827667725939882
cell_type,Plasmablast,Subject2,D4,4.0,KDM6B,75,361351.0,630.0,1743.457192591137,10.768562480191385
cell_type,Plasmablast,Subject2,D4,4.0,MCL1,75,361351.0,492.0,1361.5570456426024,10.41210091656476
cell_type,Plasmablast,Subject2,D4,4.0,CD69,75,361351.0,122.0,337.6218690414583,8.40353133884655
cell_type,Plasmablast,Subject2,D4,4.0,DUSP2,75,361351.0,32.0,88.556555814153,6.484727140659518
cell_type,Plasmablast,Subject2,D4,4.0,CXCR4,75,361351.0,242.0,669.7089533445321,9.389543050601134
cell_type,Plasmablast,Subject2,D4,4.0,ACTG1,75,361351.0,622.0,1721.3180536375987,10.750135868764836
cell_type,Plasmablast,Subject2,D4,4.0,LDHB,75,361351.0,171.0,473.22409513188006,8.88942515720059
cell_type,Plasmablast,Subject2,D4,4.0,ARPC1B,75,361351.0,176.0,487.06105697784153,8.93091783159782
cell_type,Plasmablast,Subject2,D4,4.0,COX5A,75,361351.0,155.0,428.9458172248036,8.748011049248985
cell_type,Plasmablast,Subject2,D4,4.0,C1QBP,75,361351.0,55.0,152.20658030557544,7.259334452901469
cell_type,Plasmablast,Subject2,D4,4.0,NAP1L1,75,361351.0,226.0,625.4306754374556,9.291011050899714
cell_type,Plasmablast,Subject2,D4,4.0,ATP5G3,75,361351.0,175.0,484.2936646086492,8.922714215965144
cell_type,Plasmablast,Subject2,D4,4.0,PPIB,75,361351.0,1295.0,3583.773118104004,11.80766609766342
cell_type,Plasmablast,Subject2,D4,4.0,H2AFY,75,361351.0,86.0,237.99574375053618,7.900841115408902
cell_type,Plasmablast,Subject2,D4,4.0,COX8A,75,361351.0,168.0,464.92191802430324,8.863944389465985
cell_type,Plasmablast,Subject2,D4,4.0,SET,75,361351.0,93.0,257.3674903348822,8.013280740908469
cell_type,Plasmablast,Subject2,D4,4.0,TXN,75,361351.0,458.0,1267.4657050900648,10.308868799124776
cell_type,Plasmablast,Subject2,D4,4.0,IDH2,75,361351.0,43.0,118.99787187526809,6.906865010090003
cell_type,Plasmablast,Subject2,D4,4.0,UCP2,75,361351.0,241.0,666.9415609753397,9.383578074840605
cell_type,Plasmablast,Subject2,D4,4.0,OSTC,75,361351.0,248.0,686.3133075596858,9.424824082449256
cell_type,Plasmablast,Subject2,D4,4.0,MIF,75,361351.0,309.0,855.1242420804149,9.741676367740647
cell_type,Plasmablast,Subject2,D4,4.0,CLIC1,75,361351.0,338.0,935.3786207869911,9.870948185270473
cell_type,Plasmablast,Subject2,D4,4.0,MZT2B,75,361351.0,86.0,237.99574375053618,7.900841115408902
